Date,Close,Volume,MA_5
2016-05-24,14.52733325958252,45207000,14.117266750335693
2016-05-25,14.638667106628418,46902000,14.188066768646241
2016-05-26,15.008000373840332,61086000,14.307000064849854
2016-05-27,14.869333267211914,54754500,14.40986671447754
2016-05-31,14.881999969482422,41835000,14.509466743469238
2016-06-01,14.637332916259766,44740500,14.608800029754638
2016-06-02,14.597332954406738,30492000,14.660733318328857
2016-06-03,14.599332809448242,33435000,14.685933303833007
2016-06-06,14.711999893188477,33742500,14.688599967956543
2016-06-07,15.489333152770996,93204000,14.796066570281983
2016-06-08,15.701333045959473,89580000,14.913466548919677
2016-06-09,15.290666580200195,67381500,14.978666496276855
2016-06-10,14.586000442504885,90399000,14.936466503143311
2016-06-13,14.524666786193848,62895000,14.901999855041504
2016-06-14,14.330666542053224,53703000,14.846866512298584
2016-06-15,14.513333320617676,43627500,14.834466552734375
2016-06-16,14.528667449951172,36604500,14.827600002288818
2016-06-17,14.364666938781738,46689000,14.804133415222168
2016-06-20,14.646666526794434,53332500,14.797600078582764
2016-06-21,14.640666961669922,67935000,14.712733459472656
2016-06-22,13.11066722869873,356136000,14.453666877746581
2016-06-23,13.09333324432373,151960500,14.233933544158935
2016-06-24,12.876667022705078,105397500,14.063000202178955
2016-06-27,13.236666679382324,108081000,13.934200191497803
2016-06-28,13.452667236328123,93186000,13.846400260925293
2016-06-29,14.012666702270508,89923500,13.796333599090577
2016-06-30,14.152000427246094,72646500,13.758666896820069
2016-07-01,14.43333339691162,81000000,13.765533542633056
2016-07-05,14.26533317565918,77629500,13.727400207519532
2016-07-06,14.29599952697754,73798500,13.692933464050293
2016-07-07,14.395999908447266,54180000,13.821466732025147
2016-07-08,14.45199966430664,61122000,13.957333374023438
2016-07-11,14.985333442687988,81447000,14.168200016021729
2016-07-12,14.976667404174805,68569500,14.342200088500977
2016-07-13,14.835332870483398,53506500,14.480466651916505
2016-07-14,14.768667221069336,40137000,14.556066703796386
2016-07-15,14.69333267211914,33513000,14.610199928283691
2016-07-18,15.083333015441896,51181500,14.675199890136719
2016-07-19,15.017333030700684,46726500,14.75039987564087
2016-07-20,15.223999977111816,38527500,14.843199920654296
2016-07-21,14.699999809265137,66430500,14.873599910736084
2016-07-22,14.817999839782717,38695500,14.910199928283692
2016-07-25,15.333999633789062,67360500,14.945066547393798
2016-07-26,15.300666809082031,51450000,14.977466487884522
2016-07-27,15.232666969299316,43335000,15.017199897766114
2016-07-28,15.37399959564209,36286500,15.077733135223388
2016-07-29,15.652667045593262,46062000,15.1736665725708
2016-08-01,15.333999633789062,60244500,15.198733234405518
2016-08-02,15.146666526794434,59016000,15.211666584014893
2016-08-03,15.052666664123535,58317000,15.194533252716065
2016-08-04,15.37399959564209,62205000,15.26193323135376
2016-08-05,15.335332870483398,48078000,15.313666534423827
2016-08-08,15.077333450317385,33954000,15.28799991607666
2016-08-09,15.272000312805176,33117000,15.285133266448975
2016-08-10,15.043333053588867,35074500,15.26619987487793
2016-08-11,14.994000434875488,28213500,15.22819995880127
2016-08-12,15.040666580200195,27202500,15.166999912261963
2016-08-15,15.03933334350586,30514500,15.137533283233642
2016-08-16,14.907333374023438,34006500,15.113599967956542
2016-08-17,14.88266658782959,26806500,15.096599960327149
2016-08-18,14.900667190551758,25717500,15.049266719818116
2016-08-19,15.0,24892500,15.015733432769775
2016-08-22,14.862000465393066,30982500,14.994200134277344
2016-08-23,14.989333152770996,71766000,14.965933418273925
2016-08-24,14.841333389282228,38560500,14.945733451843262
2016-08-25,14.730667114257812,26437500,14.919400119781494
2016-08-26,14.666000366210938,33585000,14.881933498382569
2016-08-29,14.346667289733888,48994500,14.812666893005371
2016-08-30,14.089332580566406,47533500,14.730866813659668
2016-08-31,14.133999824523926,49147500,14.656000137329102
2016-09-01,13.38466739654541,119146500,14.504400157928467
2016-09-02,13.185333251953123,89661000,14.32293348312378
2016-09-06,13.522000312805176,65859000,14.18893346786499
2016-09-07,13.447333335876465,54613500,14.034733486175536
2016-09-08,13.157333374023438,50668500,13.866333484649658
2016-09-09,12.964667320251465,56355000,13.689733505249023
2016-09-12,13.220000267028809,55728000,13.545133495330811
2016-09-13,13.06999969482422,53841000,13.417466735839843
2016-09-14,13.093999862670898,33817500,13.317933464050293
2016-09-15,13.361332893371582,46158000,13.240666770935059
2016-09-16,13.69333267211914,46617000,13.271533298492432
2016-09-19,13.755999565124512,34492500,13.32859992980957
2016-09-20,13.642666816711426,36157500,13.340666580200196
2016-09-21,13.6813325881958,39502500,13.36406650543213
2016-09-22,13.76200008392334,35743500,13.42453317642212
2016-09-23,13.829999923706056,43578000,13.511066436767578
2016-09-26,13.932666778564451,35916000,13.582333087921143
2016-09-27,13.720666885375977,50598000,13.647399806976319
2016-09-28,13.751333236694336,31326000,13.713133144378663
2016-09-29,13.380000114440918,40905000,13.714999866485595
2016-09-30,13.60200023651123,38794500,13.705866622924805
2016-10-03,14.24666690826416,89998500,13.75493335723877
2016-10-04,14.093999862670898,53122500,13.800066661834716
2016-10-05,13.897333145141602,28162500,13.821666717529297
2016-10-06,13.399999618530272,70551000,13.78546667098999
2016-10-07,13.107333183288574,52395000,13.713199996948243
2016-10-10,13.396666526794434,49744500,13.65959997177124
2016-10-11,13.34000015258789,34926000,13.621533298492432
2016-10-12,13.434000015258787,29560500,13.589799976348877
2016-10-13,13.349332809448242,37419000,13.58673324584961
2016-10-14,13.100666999816896,64048500,13.536599922180176
2016-10-17,12.93066692352295,68311500,13.404999923706054
2016-10-18,13.273332595825195,85207500,13.322933197021484
2016-10-19,13.570667266845703,104868000,13.290266609191894
2016-10-20,13.273332595825195,76093500,13.277599906921386
2016-10-21,13.339332580566406,44151000,13.30079984664917
2016-10-24,13.517333030700684,41274000,13.312866497039796
2016-10-25,13.489333152770996,36675000,13.327799797058105
2016-10-26,13.482666969299316,84492000,13.332666492462158
2016-10-27,13.600666999816896,196405500,13.357799911499024
2016-10-28,13.33133316040039,64201500,13.380866527557373
2016-10-31,13.182000160217283,70384500,13.405999851226806
2016-11-01,12.719332695007324,105900000,13.35059986114502
2016-11-02,12.534667015075684,63801000,13.246999835968017
2016-11-03,12.494667053222656,39795000,13.169133281707763
2016-11-04,12.70400047302246,77190000,13.105600070953368
2016-11-07,12.880666732788086,58051500,13.04193344116211
2016-11-08,12.996000289916992,49014000,12.992600154876708
2016-11-09,12.670666694641112,122596500,12.91140012741089
2016-11-10,12.356666564941406,101254500,12.78700008392334
2016-11-11,12.570667266845703,59827500,12.710933494567872
2016-11-14,12.096667289733888,98283000,12.602400207519532
2016-11-15,12.251333236694336,58530000,12.555600261688232
2016-11-16,12.26200008392334,51516000,12.528333568572998
2016-11-17,12.577333450317385,73306500,12.53660020828247
2016-11-18,12.334667205810549,78154500,12.499666881561279
2016-11-21,12.3013334274292,65415000,12.44173355102539
2016-11-22,12.744667053222656,84051000,12.416600227355957
2016-11-23,12.87600040435791,73378500,12.437133598327637
2016-11-25,13.109999656677246,35491500,12.51246690750122
2016-11-28,13.074666976928713,67938000,12.56286687850952
2016-11-29,12.637999534606934,66589500,12.617000102996826
2016-11-30,12.626667022705078,53206500,12.6545334815979
2016-12-01,12.125332832336426,76896000,12.640866756439209
2016-12-02,12.097999572753906,60634500,12.59293336868286
2016-12-05,12.453332901000977,61083000,12.604799938201904
2016-12-06,12.390000343322754,50874000,12.61366662979126
2016-12-07,12.876667022705078,81928500,12.626866626739503
2016-12-08,12.81933307647705,47911500,12.621199893951417
2016-12-09,12.812000274658203,40837500,12.591399955749512
2016-12-12,12.82866668701172,36583500,12.566799926757813
2016-12-13,13.210000038146973,102358500,12.623999977111817
2016-12-14,13.246000289916992,62263500,12.685933303833007
2016-12-15,13.17199993133545,48294000,12.79060001373291
2016-12-16,13.499333381652832,56953500,12.930733394622802
2016-12-19,13.51533317565918,52321500,13.036933422088623
2016-12-20,13.919333457946776,70336500,13.189866733551025
2016-12-21,13.846667289733888,78114000,13.286866760253906
2016-12-22,13.896666526794434,46666500,13.394600105285644
2016-12-23,14.22266674041748,70057500,13.535666751861573
2016-12-27,14.635333061218262,88735500,13.716333389282227
2016-12-28,14.649333000183104,56737500,13.86026668548584
2016-12-29,14.312000274658203,60675000,13.96686668395996
2016-12-30,14.246000289916992,69639000,14.074266719818116
2017-01-03,14.465999603271484,88849500,14.17093334197998
2017-01-04,15.13266658782959,168202500,14.332666683197022
2017-01-05,15.116666793823242,88675500,14.452400016784669
2017-01-06,15.267333030700684,82918500,14.594466590881348
2017-01-09,15.41866683959961,59692500,14.746666622161865
2017-01-10,15.324666976928713,54900000,14.856866645812989
2017-01-11,15.315333366394045,54762000,14.924866676330566
2017-01-12,15.305999755859377,56853000,14.990533351898193
2017-01-13,15.850000381469728,91395000,15.144333362579346
2017-01-17,15.70533275604248,69262500,15.290266609191894
2017-01-18,15.890666961669922,56535000,15.432733345031739
2017-01-19,16.250667572021484,115984500,15.544533443450927
2017-01-20,16.315332412719727,63064500,15.664400005340577
2017-01-23,16.594667434692383,93943500,15.797133445739746
2017-01-24,16.974000930786133,74482500,15.952666854858398
2017-01-25,16.96466636657715,77139000,16.116666793823242
2017-01-26,16.833999633789062,47281500,16.268533420562743
2017-01-27,16.863332748413086,47494500,16.424266719818114
2017-01-30,16.708667755126953,57016500,16.510133457183837
2017-01-31,16.795333862304688,61741500,16.61913356781006
2017-02-01,16.615999221801758,59382000,16.69166679382324
2017-02-02,16.770000457763672,37497000,16.74360008239746
2017-02-03,16.755332946777344,32800500,16.787600135803224
2017-02-06,17.184667587280273,53437500,16.846600151062013
2017-02-07,17.165332794189453,63672000,16.865733337402343
2017-02-08,17.472000122070312,58995000,16.91646671295166
2017-02-09,17.946666717529297,117303000,17.027733421325685
2017-02-10,17.948667526245117,54295500,17.136266899108886
2017-02-13,18.706666946411133,105444000,17.336066818237306
2017-02-14,18.73200035095215,110178000,17.52973346710205
2017-02-15,18.65066719055176,74218500,17.73320026397705
2017-02-16,17.93000030517578,106159500,17.84920024871826
2017-02-17,18.148666381835938,93856500,17.988533592224123
2017-02-21,18.49266624450684,85150500,18.119333457946777
2017-02-22,18.233999252319336,131325000,18.226200103759766
2017-02-23,17.06599998474121,223728000,18.185600090026856
2017-02-24,17.133333206176758,122574000,18.104266738891603
2017-02-27,16.415332794189453,171912000,17.950933265686036
2017-02-28,16.666000366210938,91171500,17.746866607666014
2017-03-01,16.667999267578125,72142500,17.540466499328613
2017-03-02,16.698667526245117,50277000,17.34526653289795
2017-03-03,16.771333694458008,43791000,17.22939987182617
2017-03-06,16.747333526611328,50332500,17.08926658630371
2017-03-07,16.57266616821289,51892500,16.897266578674316
2017-03-08,16.45800018310547,55878000,16.71966667175293
2017-03-09,16.32666778564453,58189500,16.645733451843263
2017-03-10,16.246000289916992,45994500,16.557000160217285
2017-03-13,16.411333084106445,45339000,16.556600189208986
2017-03-14,17.200000762939453,113976000,16.610000228881837
2017-03-15,17.048667907714844,79962000,16.64806709289551
2017-03-16,17.469999313354492,106983000,16.725200271606447
2017-03-17,17.433332443237305,97462500,16.791400146484374
2017-03-20,17.461332321166992,54214500,16.86280002593994
2017-03-21,16.711999893188477,103629000,16.8767333984375
2017-03-22,17.000667572021484,60889500,16.9310001373291
2017-03-23,16.985332489013672,49803000,16.996866607666014
2017-03-24,17.54400062561035,84709500,17.126666641235353
2017-03-27,18.014667510986328,93462000,17.28700008392334
2017-03-28,18.49666786193848,119814000,17.416666793823243
2017-03-29,18.492000579833984,55143000,17.561000061035156
2017-03-30,18.527999877929688,62226000,17.666800117492677
2017-03-31,18.553333282470703,49419000,17.778800201416015
2017-04-03,19.90133285522461,208329000,18.022800254821778
2017-04-04,20.24666786193848,152019000,18.37626705169678
2017-04-05,19.666667938232425,118213500,18.64286708831787
2017-04-06,19.913333892822266,82809000,18.93566722869873
2017-04-07,20.16933250427246,68694000,19.19820041656494
2017-04-10,20.826000213623047,114967500,19.479333686828614
2017-04-11,20.58066749572754,85869000,19.68773365020752
2017-04-12,19.78933334350586,90760500,19.817466926574706
2017-04-13,20.26666641235352,139269000,19.99133358001709
2017-04-17,20.09600067138672,62080500,20.14560031890869
2017-04-18,20.01666641235352,45535500,20.157133674621583
2017-04-19,20.368000030517575,58470000,20.16926689147949
2017-04-20,20.167333602905277,92241000,20.219333457946778
2017-04-21,20.37333297729492,67647000,20.265333366394042
2017-04-24,20.53533363342285,76252500,20.30193347930908
2017-04-25,20.91933250427246,101065500,20.311266708374024
2017-04-26,20.67799949645996,70425000,20.320999908447266
2017-04-27,20.57533264160156,52029000,20.399599838256837
2017-04-28,20.9379997253418,67582500,20.466733169555663
2017-05-01,21.52199935913086,132444000,20.609333038330078
2017-05-02,21.25933265686035,80742000,20.73359966278076
2017-05-03,20.73466682434082,107001000,20.770266342163087
2017-05-04,19.69733238220215,212280000,20.723266220092775
2017-05-05,20.55666732788086,122659500,20.74159965515137
2017-05-08,20.47933387756348,105097500,20.73599967956543
2017-05-09,21.417333602905277,145147500,20.78579978942871
2017-05-10,21.68133354187012,86124000,20.886133193969727
2017-05-11,21.540000915527344,71307000,20.982600021362305
2017-05-12,21.65399932861328,61824000,21.054199981689454
2017-05-15,21.058666229248047,114330000,21.007866668701173
2017-05-16,21.13400077819824,62287500,20.99533348083496
2017-05-17,20.40733337402344,100678500,20.96260013580322
2017-05-18,20.87066650390625,84807000,21.07993354797363
2017-05-19,20.722000122070312,70314000,21.09646682739258
2017-05-22,20.690000534057617,64938000,21.117533493041993
2017-05-23,20.257333755493164,64776000,21.00153350830078
2017-05-24,20.68133354187012,75499500,20.90153350830078
2017-05-25,21.121999740600582,75210000,20.859733390808106
2017-05-26,21.676000595092773,117033000,20.861933517456055
2017-05-30,22.34000015258789,116743500,20.990066909790038
2017-05-31,22.733999252319336,149451000,21.150066757202147
2017-06-01,22.691333770751957,114120000,21.378466796875
2017-06-02,22.656667709350582,83853000,21.557066917419434
2017-06-05,23.15466690063477,101766000,21.80033359527588
2017-06-06,23.523332595825195,166302000,22.083666801452637
2017-06-07,23.976667404174805,140970000,22.4556001663208
2017-06-08,24.666667938232425,135922500,22.85413360595703
2017-06-09,23.821332931518555,258921000,23.12406692504883
2017-06-12,23.93400001525879,157765500,23.34986686706543
2017-06-13,25.06333351135254,177118500,23.622200202941894
2017-06-14,25.37733268737793,192276000,23.886533546447755
2017-06-15,25.022666931152344,156397500,24.119666862487794
2017-06-16,24.76000022888184,100965000,24.330000114440917
2017-06-19,24.65333366394043,98239500,24.479866790771485
2017-06-20,24.81599998474121,111580500,24.609133529663087
2017-06-21,25.09333229064941,73848000,24.72080001831055
2017-06-22,25.507333755493164,112947000,24.804866600036622
2017-06-23,25.56333351135254,96687000,24.97906665802002
2017-06-26,25.166000366210938,99061500,25.102266693115233
2017-06-27,24.15800094604492,104946000,25.01173343658447
2017-06-28,24.74933242797852,94537500,24.948933410644532
2017-06-29,24.049999237060547,123315000,24.85166664123535
2017-06-30,24.107332229614254,87727500,24.786399841308594
2017-07-03,23.507999420166016,94581000,24.671866416931152
2017-07-05,21.80599975585937,255700500,24.37086639404297
2017-07-06,20.588666915893555,289867500,23.920399856567382
2017-07-07,20.881332397460938,212653500,23.45779972076416
2017-07-10,21.06999969482422,207313500,23.00846633911133
2017-07-11,21.814666748046875,173391000,22.673332977294923
2017-07-12,21.968000411987305,155191500,22.45433292388916
2017-07-13,21.560667037963867,128917500,22.135466384887696
2017-07-14,21.851999282836918,84378000,21.915666389465333
2017-07-17,21.30466651916504,148153500,21.63539981842041
2017-07-18,21.882667541503903,95605500,21.4728666305542
2017-07-19,21.68400001525879,95355000,21.46066665649414
2017-07-20,21.994667053222656,77493000,21.60126667022705
2017-07-21,21.893333435058597,73524000,21.702466773986817
2017-07-24,22.834667205810547,129556500,21.87893352508545
2017-07-25,22.63999938964844,104838000,21.961466789245605
2017-07-26,22.92333221435547,72312000,22.056999969482423
2017-07-27,22.297332763671875,124536000,22.130666542053223
2017-07-28,22.33799934387207,73206000,22.17926654815674
2017-07-31,21.564666748046875,128026500,22.205266571044923
2017-08-01,21.30466651916504,124546500,22.147466468811036
2017-08-02,21.72599983215332,196372500,22.15166645050049
2017-08-03,23.139333724975582,203025000,22.266133117675782
2017-08-04,23.79400062561035,139033500,22.456199836730956
2017-08-07,23.67799949645996,94867500,22.5405330657959
2017-08-08,24.347999572753903,111747000,22.711333084106446
2017-08-09,24.235332489013672,103381500,22.842533111572266
2017-08-10,23.69333267211914,106393500,22.98213310241699
2017-08-11,23.857999801635746,65487000,23.13413314819336
2017-08-14,24.253332138061523,67788000,23.402999687194825
2017-08-15,24.155332565307617,46276500,23.688066291809083
2017-08-16,24.194000244140625,51207000,23.93486633300781
2017-08-17,23.461332321166992,75415500,23.96706619262695
2017-08-18,23.16399955749512,81123000,23.90406608581543
2017-08-21,22.52400016784668,97431000,23.7886661529541
2017-08-22,22.75666618347168,64830000,23.62953281402588
2017-08-23,23.51799964904785,74317500,23.557799530029296
2017-08-24,23.52866744995117,68770500,23.5413330078125
2017-08-25,23.203332901000977,52260000,23.475866317749023
2017-08-28,23.04400062561035,56460000,23.354933166503905
2017-08-29,23.15733337402344,61105500,23.25513324737549
2017-08-30,23.545333862304688,51193500,23.190266609191895
2017-08-31,23.726667404174805,61092000,23.216800117492674
2017-09-01,23.69333267211914,45742500,23.269733428955078
2017-09-05,23.30599975585937,57526500,23.34793338775635
2017-09-06,22.96866607666016,61371000,23.369133377075194
2017-09-07,23.374000549316406,63588000,23.35473346710205
2017-09-08,22.893333435058597,48952500,23.29120006561279
2017-09-11,24.246000289916992,115006500,23.395466804504395
2017-09-12,24.183332443237305,89593500,23.50939998626709
2017-09-13,24.415332794189453,62778000,23.63519992828369
2017-09-14,25.176000595092773,108037500,23.7982666015625
2017-09-15,25.320667266845703,81307500,23.95766658782959
2017-09-18,25.666667938232425,107820000,24.155000114440917
2017-09-19,25.00666618347168,96778500,24.325066757202148
2017-09-20,24.92733383178711,73786500,24.520933532714842
2017-09-21,24.43199920654297,69273000,24.6267333984375
2017-09-22,23.4060001373291,122391000,24.678000068664552
2017-09-25,22.99933242797852,114088500,24.553333282470703
2017-09-26,23.01666641235352,107344500,24.436666679382324
2017-09-27,22.731332778930664,90904500,24.268266677856445
2017-09-28,22.63999938964844,79794000,24.01466655731201
2017-09-29,22.739999771118164,76606500,23.756599807739256
2017-10-02,22.768667221069336,79302000,23.46679973602295
2017-10-03,23.209333419799805,152304000,23.28706645965576
2017-10-04,23.667333602905277,122452500,23.161066436767577
2017-10-05,23.68866729736328,62575500,23.086733245849608
2017-10-06,23.79199981689453,64462500,23.12533321380615
2017-10-09,22.862667083740234,112405500,23.111666679382324
2017-10-10,23.70599937438965,104677500,23.180599975585938
2017-10-11,23.63999938964844,67512000,23.271466636657713
2017-10-12,23.71199989318848,61305000,23.37866668701172
2017-10-13,23.704666137695312,53107500,23.475133323669432
2017-10-16,23.37333297729492,80632500,23.53559989929199
2017-10-17,23.71666717529297,49399500,23.58633327484131
2017-10-18,23.976667404174805,74086500,23.61726665496826
2017-10-19,23.45400047302246,75927000,23.59379997253418
2017-10-20,23.00666618347168,73956000,23.515266609191894
2017-10-23,22.468000411987305,86209500,23.4757999420166
2017-10-24,22.48933219909668,67375500,23.354133224487306
2017-10-25,21.7226676940918,128911500,23.16240005493164
2017-10-26,21.744667053222656,75352500,22.96566677093506
2017-10-27,21.391332626342773,104695500,22.734333419799803
2017-10-30,21.338666915893555,63816000,22.530866813659667
2017-10-31,22.101999282836918,85084500,22.369400024414062
2017-11-01,21.405332565307617,126859500,22.112266540527344
2017-11-02,19.950666427612305,296871000,21.76193313598633
2017-11-03,20.4060001373291,133410000,21.50186653137207
2017-11-06,20.185333251953125,97290000,21.27359981536865
2017-11-07,20.40333366394043,79414500,21.064999961853026
2017-11-08,20.292667388916016,70879500,20.92199993133545
2017-11-09,20.19933319091797,81706500,20.76746654510498
2017-11-10,20.19933319091797,69381000,20.6482666015625
2017-11-13,21.02666664123535,113773500,20.61706657409668
2017-11-14,20.57999992370605,85141500,20.464866638183594
2017-11-15,20.753332138061523,89680500,20.399666595458985
2017-11-16,20.833332061767575,87331500,20.48793315887451
2017-11-17,21.003332138061523,206026500,20.547666358947755
2017-11-20,20.582666397094727,123715500,20.587399673461913
2017-11-21,21.187332153320312,108919500,20.6657995223999
2017-11-22,20.84000015258789,73764000,20.72053279876709
2017-11-24,21.036666870117188,48661500,20.80426616668701
2017-11-27,21.12066650390625,68338500,20.89639949798584
2017-11-28,21.170000076293945,74242500,20.9107328414917
2017-11-29,20.502666473388672,131511000,20.902999496459962
2017-11-30,20.59000015258789,65274000,20.886666297912598
2017-12-01,20.435333251953125,64393500,20.846866416931153
2017-12-04,20.34666633605957,87526500,20.781199836730956
2017-12-05,20.24666786193848,69697500,20.74759998321533
2017-12-06,20.88400077819824,107929500,20.717266845703126
2017-12-07,20.74933242797852,71709000,20.70820007324219
2017-12-08,21.0086669921875,52027500,20.70540008544922
2017-12-11,21.92733383178711,119070000,20.786066818237305
2017-12-12,22.735332489013672,130998000,20.942600059509278
2017-12-13,22.601999282836918,93322500,21.152533340454102
2017-12-14,22.525999069213867,86998500,21.3461332321167
2017-12-15,22.89666748046875,103998000,21.592266654968263
2017-12-18,22.591333389282227,82143000,21.816733360290527
2017-12-19,22.07333374023437,102375000,21.999399948120118
2017-12-20,21.93199920654297,89307000,22.10419979095459
2017-12-21,22.11066627502441,65778000,22.24033317565918
2017-12-22,21.68000030517578,63237000,22.307466506958008
2017-12-26,21.152666091918945,65676000,22.22999973297119
2017-12-27,20.775999069213867,70681500,22.03406639099121
2017-12-28,21.02400016784668,64744500,21.876266479492188
2017-12-29,20.75666618347168,56658000,21.69933319091797
2018-01-02,21.368667602539062,65283000,21.546533203125
2018-01-03,21.149999618530277,67822500,21.402399826049805
2018-01-04,20.974666595458984,149194500,21.292533111572265
2018-01-05,21.10533332824707,68868000,21.209866523742676
2018-01-08,22.42733383178711,147891000,21.241533279418945
2018-01-09,22.246000289916992,107199000,21.298133277893065
2018-01-10,22.31999969482422,64648500,21.414866638183593
2018-01-11,22.530000686645508,99682500,21.59026679992676
2018-01-12,22.4146671295166,72376500,21.72933349609375
2018-01-16,22.67066764831543,97114500,21.920733642578124
2018-01-17,23.143999099731445,106552500,22.098266792297363
2018-01-18,22.971332550048828,85287000,22.28040008544922
2018-01-19,23.334667205810547,73324500,22.516400146484376
2018-01-22,23.437332153320312,93156000,22.7496000289917
2018-01-23,23.519332885742188,81981000,22.858799934387207
2018-01-24,23.05933380126953,79312500,22.94013328552246
